"VS Parent ID","VS Child ID",,"Parent Reference","Child Reference",,"Parent Product Title","Child Product Title",,"Model Number",EAN,,"Price (Inc VAT)","Sale Price (Inc VAT)",,"Stock Value",,"Parent Product Images",
6290,19122,,"00043864","0004386403",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709716,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19123,,"00043864","0004386404",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709723,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19124,,"00043864","0004386405",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709730,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19125,,"00043864","0004386406",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709747,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19126,,"00043864","0004386407",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709754,,249.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19127,,"00043864","0004386408",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709761,,269.000,129.000,,2,,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,19128,,"00043864","0004386409",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,5060999709778,,289.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6290,22111,,"00043864","0004386410",,"Ashwood Leather Biker Jacket Black: MB139","Ashwood Leather Biker Jacket Black: MB139",,MB139,,,309.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618378-92301900.jpg
https://www.leathercompany.co.uk/images/products/1656584027-92014300.jpg
https://www.leathercompany.co.uk/images/products/1654618379-96045000.jpg
https://www.leathercompany.co.uk/images/products/1654618380-91582100.jpg
https://www.leathercompany.co.uk/images/products/1654618381-96886600.jpg",
6291,19129,,"00043876","0004387601",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709785,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19130,,"00043876","0004387602",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709792,,229.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19131,,"00043876","0004387603",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709808,,229.000,129.000,,3,,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19132,,"00043876","0004387604",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709815,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19133,,"00043876","0004387605",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709822,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19134,,"00043876","0004387606",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709839,,229.000,129.000,,2,,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19135,,"00043876","0004387607",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709846,,249.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19136,,"00043876","0004387608",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709853,,269.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6291,19137,,"00043876","0004387609",,"Ashwood Leather Biker Jacket Tan: MB139","Ashwood Leather Biker Jacket Tan: MB139",,MB139,5060999709860,,289.000,129.000,,2,,"https://www.leathercompany.co.uk/images/products/1654618452-37131100.jpg
https://www.leathercompany.co.uk/images/products/1656584108-80891600.jpg
https://www.leathercompany.co.uk/images/products/1654618453-50982600.jpg
https://www.leathercompany.co.uk/images/products/1654618454-46724700.jpg
https://www.leathercompany.co.uk/images/products/1654618455-52055700.jpg",
6292,19138,,"00043912","0004391201",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709877,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19139,,"00043912","0004391202",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709884,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19140,,"00043912","0004391203",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709891,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19141,,"00043912","0004391204",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709907,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19142,,"00043912","0004391205",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709914,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19143,,"00043912","0004391206",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709921,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19144,,"00043912","0004391207",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709938,,249.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19145,,"00043912","0004391208",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709945,,269.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,19146,,"00043912","0004391209",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,5060999709952,,289.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6292,22112,,"00043912","0004391210",,"Ashwood Leather Biker Jacket Burgundy: MB139","Ashwood Leather Biker Jacket Burgundy: MB139",,MB139,,,309.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655211943-40723800.jpg
https://www.leathercompany.co.uk/images/products/1656584046-26126400.jpg
https://www.leathercompany.co.uk/images/products/1655211944-52632600.jpg
https://www.leathercompany.co.uk/images/products/1655211945-53401300.jpg
https://www.leathercompany.co.uk/images/products/1655211946-64926100.jpg",
6293,19147,,"00043888","0004388801",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708559,,229.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19148,,"00043888","0004388802",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708566,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19149,,"00043888","0004388803",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708573,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19150,,"00043888","0004388804",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708580,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19151,,"00043888","0004388805",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708597,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19152,,"00043888","0004388806",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708603,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19153,,"00043888","0004388807",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708610,,249.000,129.000,,2,,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19154,,"00043888","0004388808",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708627,,269.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,19155,,"00043888","0004388809",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,5060999708634,,289.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6293,22113,,"00043888","0004388810",,"Ashwood Leather Biker Jacket Navy: MB139","Ashwood Leather Biker Jacket Navy: MB139",,MB139,,,309.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212169-23382200.jpg
https://www.leathercompany.co.uk/images/products/1656584067-56698300.jpg
https://www.leathercompany.co.uk/images/products/1655212170-40965800.jpg
https://www.leathercompany.co.uk/images/products/1655212171-46194600.jpg
https://www.leathercompany.co.uk/images/products/1655212172-59733100.jpg",
6294,19156,,"00043900","0004390001",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999709969,,229.000,129.000,,1,,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19157,,"00043900","0004390002",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999709976,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19158,,"00043900","0004390003",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999709983,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19159,,"00043900","0004390004",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999709990,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19160,,"00043900","0004390005",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999708504,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19161,,"00043900","0004390006",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999708511,,229.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19162,,"00043900","0004390007",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999708528,,249.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19163,,"00043900","0004390008",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999708535,,269.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,19164,,"00043900","0004390009",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,5060999708542,,289.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6294,22114,,"00043900","0004390010",,"Ashwood Leather Biker Jacket Red: MB139","Ashwood Leather Biker Jacket Red: MB139",,MB139,,,309.000,129.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655212363-39735600.jpg
https://www.leathercompany.co.uk/images/products/1656584088-63743300.jpg
https://www.leathercompany.co.uk/images/products/1655212364-59955600.jpg
https://www.leathercompany.co.uk/images/products/1655212365-60277200.jpg
https://www.leathercompany.co.uk/images/products/1655212366-70919500.jpg",
6295,19165,,"00043924","0004392400",,"Unisex Medium Luxury Leather Sling Bag Black : G-39","Unisex Medium Luxury Leather Sling Bag Black : G-39",,G-39,5060821286682,,79.950,79.950,,3,,"https://www.leathercompany.co.uk/images/products/1655218383-68057400.jpg
https://www.leathercompany.co.uk/images/products/1655218384-86163200.jpg
https://www.leathercompany.co.uk/images/products/1655218386-02788400.jpg
https://www.leathercompany.co.uk/images/products/1655218387-11114700.jpg",
6296,19166,,"00043926","0004392600",,"Unisex Medium Luxury Leather Sling Bag Brandy : G-39","Unisex Medium Luxury Leather Sling Bag Brandy : G-39",,G-39,5060821286699,,79.950,79.950,,3,,"https://www.leathercompany.co.uk/images/products/1655218669-36994800.jpg
https://www.leathercompany.co.uk/images/products/1655218670-37495400.jpg
https://www.leathercompany.co.uk/images/products/1655218671-37088900.jpg
https://www.leathercompany.co.uk/images/products/1655218672-36212400.jpg",
6297,19167,,"00043925","0004392500",,"Unisex Medium Luxury Leather Sling Bag Tan : G-39","Unisex Medium Luxury Leather Sling Bag Tan : G-39",,G-39,,,79.950,79.950,,6,,"https://www.leathercompany.co.uk/images/products/1655218881-02987500.jpg
https://www.leathercompany.co.uk/images/products/1655218882-22763900.jpg
https://www.leathercompany.co.uk/images/products/1655218883-44497600.jpg
https://www.leathercompany.co.uk/images/products/1655218884-50360000.jpg",
6298,19169,,"00043931","0004393100",,"Fenland L LUCKY SHEEP Ivory","Fenland L LUCKY SHEEP Ivory",,"L LUCKY SHEEP",5056798431910,,318.400,199.000,,5,,"https://www.leathercompany.co.uk/images/products/1655289813-49947100.jpg
https://www.leathercompany.co.uk/images/products/1655289814-75098700.jpg
https://www.leathercompany.co.uk/images/products/1655289815-72175800.jpg
https://www.leathercompany.co.uk/images/products/1655289816-72954700.jpg",
6299,19170,,"00043929","0004392900",,"Ashwood Quad Australian Sheepskin Rug Dk Grey","Ashwood Quad Australian Sheepskin Rug Dk Grey",,"QUAD RUG",5056798428552,,275.000,175.000,,2,,"https://www.leathercompany.co.uk/images/products/1655474330-13148500.jpg
https://www.leathercompany.co.uk/images/products/1655474331-36848900.jpg",
6300,19171,,"00043930","0004393000",,"Ashwood Quad Australian Sheepskin Rug Lenen","Ashwood Quad Australian Sheepskin Rug Lenen",,"QUAD RUG",5056798428576,,275.000,175.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655474459-41259700.jpg
https://www.leathercompany.co.uk/images/products/1655474460-58919900.jpg",
6301,19172,,"00043927","0004392700",,"Ashwood Single Australian Sheepskin Rug Ochre","Ashwood Single Australian Sheepskin Rug Ochre",,"SINGLE AUSTRALIAN SHEEPSKIN RUG",5056798428859,,79.950,39.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655466860-44981700.jpg
https://www.leathercompany.co.uk/images/products/zoom/1744721079-96703400.jpg
https://www.leathercompany.co.uk/images/products/zoom/1744209981-42410000.jpg
https://www.leathercompany.co.uk/images/products/1655466861-65575900.jpg",
6302,19173,,"00043928","0004392800",,"Ashwood Single Australian Sheepskin Rug Wolf Tip","Ashwood Single Australian Sheepskin Rug Wolf Tip",,"SINGLE AUSTRALIAN SHEEPSKIN RUG",5056798428897,,79.950,39.000,,"0",,"https://www.leathercompany.co.uk/images/products/1655467024-82196200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1744721121-13765200.jpg
https://www.leathercompany.co.uk/images/products/zoom/1744210125-71796000.jpg
https://www.leathercompany.co.uk/images/products/1655467025-91232300.jpg",
6311,19182,,"00019718","0001971800",,"The Bridge Italian Leather Dr Bag Dark Brown: 006800301 17","The Bridge Italian Leather Dr Bag Dark Brown: 006800301 17",,"006800301 17",,,676.000,676.000,,1,,"https://www.leathercompany.co.uk/images/products/1655385870-34373400.jpg
https://www.leathercompany.co.uk/images/products/1655385871-48004000.jpg
https://www.leathercompany.co.uk/images/products/1655385872-58687000.jpg
https://www.leathercompany.co.uk/images/products/1655385873-67691800.jpg
https://www.leathercompany.co.uk/images/products/1655385874-80850700.jpg",
